_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
6863cb8b0d89eb055ad6c11b,TATAMOTORS,EQ,N,2025-07-01,2025-06-30T18:30:00.000Z,693.85,680.4,691.1,683.8,683.8,688.0,6866073,4710114007.55,1179,535.75,131017,INE155A01022,2025-07-01T11:50:35.496Z,2025-07-01T11:50:35.496Z,0,,686.0,01-Jul-2025,
68627a0b7e07041f6e418eca,TATAMOTORS,EQ,N,2025-06-30,2025-06-29T18:30:00.000Z,691.9,685.0,688.9,688.0,688.3,686.9,6960104,4792276598.55,1179,535.75,150466,INE155A01022,2025-06-30T11:50:35.100Z,2025-06-30T11:50:35.100Z,0,,688.54,30-Jun-2025,
685e85a9b7a896c5eac25672,TATAMOTORS,EQ,N,2025-06-27,2025-06-26T18:30:00.000Z,691.45,683.0,685.0,686.9,687.5,682.75,7198028,4953196881.35,1179,535.75,121849,INE155A01022,2025-06-27T11:51:05.029Z,2025-06-27T11:51:05.029Z,0,,688.13,27-Jun-2025,
685d340b148e198cd2adc42c,TATAMOTORS,EQ,N,2025-06-26,2025-06-25T18:30:00.000Z,683.7,674.45,677.0,682.75,682.7,674.5,10104914,6868008862.65,1179,535.75,144959,INE155A01022,2025-06-26T11:50:35.594Z,2025-06-26T11:50:35.594Z,0,,679.67,26-Jun-2025,
685be28a55516208400cda3d,TATAMOTORS,EQ,N,2025-06-25,2025-06-24T18:30:00.000Z,679.0,673.45,676.0,674.5,674.45,673.65,10456015,7063529756.0,1179,535.75,156656,INE155A01022,2025-06-25T11:50:34.626Z,2025-06-25T11:50:34.626Z,0,,675.55,25-Jun-2025,
685a910cde6868072795dd77,TATAMOTORS,EQ,N,2025-06-24,2025-06-23T18:30:00.000Z,686.5,672.0,678.0,673.65,674.3,671.25,15359947,10432048374.05,1179,535.75,200973,INE155A01022,2025-06-24T11:50:36.986Z,2025-06-24T11:50:36.986Z,0,,679.17,24-Jun-2025,
68593f30f4d8f1c255f27715,TATAMOTORS,EQ,N,2025-06-23,2025-06-22T18:30:00.000Z,676.0,666.1,670.0,671.25,671.8,676.2,10265601,6890258117.5,1179,535.75,166647,INE155A01022,2025-06-23T11:49:04.612Z,2025-06-23T11:49:04.612Z,0,,671.2,23-Jun-2025,
68554b0a9352f9a4da96d6cf,TATAMOTORS,EQ,N,2025-06-20,2025-06-19T18:30:00.000Z,678.8,670.1,673.4,676.2,675.5,672.3,11393470,7696900034.4,1179,535.75,144733,INE155A01022,2025-06-20T11:50:34.723Z,2025-06-20T11:50:34.723Z,0,,675.55,20-Jun-2025,
6853f98a31280f72706ee4a1,TATAMOTORS,EQ,N,2025-06-19,2025-06-18T18:30:00.000Z,676.3,666.65,670.25,672.3,671.4,670.25,10895470,7316022953.85,1179,535.75,160073,INE155A01022,2025-06-19T11:50:34.541Z,2025-06-19T11:50:34.541Z,0,,671.47,19-Jun-2025,
6852a95407a048fa77f6c731,TATAMOTORS,EQ,N,2025-06-18,2025-06-17T18:30:00.000Z,679.35,668.0,671.85,670.25,669.95,674.75,12556088,8453335444.8,1179,535.75,212789,INE155A01022,2025-06-18T11:56:04.703Z,2025-06-18T11:56:04.703Z,0,,673.25,18-Jun-2025,
685156a8a5c93b8e35de1a8b,TATAMOTORS,EQ,N,2025-06-17,2025-06-16T18:30:00.000Z,686.15,672.0,686.1,674.75,673.0,686.65,17112867,11612629681.05,1179,535.75,294632,INE155A01022,2025-06-17T11:51:04.407Z,2025-06-17T11:51:04.407Z,0,,678.59,17-Jun-2025,
6850050de43330c3324944f2,TATAMOTORS,EQ,N,2025-06-16,2025-06-15T18:30:00.000Z,714.0,672.95,711.0,686.65,685.3,712.05,31246328,21385421671.7,1179,535.75,561236,INE155A01022,2025-06-16T11:50:37.689Z,2025-06-16T11:50:37.689Z,0,,684.41,16-Jun-2025,
684c108bf596ef91a08b4199,TATAMOTORS,EQ,N,2025-06-13,2025-06-12T18:30:00.000Z,714.95,698.3,700.0,712.05,713.75,715.35,10516625,7427149317.65,1179,535.75,188783,INE155A01022,2025-06-13T11:50:35.825Z,2025-06-13T11:50:35.825Z,0,,706.23,13-Jun-2025,
684ac9b442b054984600a663,TATAMOTORS,EQ,N,2025-06-12,2025-06-11T18:30:00.000Z,737.7,711.25,737.0,715.35,714.45,736.4,12585149,9073212399.65,1179,535.75,280340,INE155A01022,2025-06-12T12:36:04.717Z,2025-06-12T12:36:04.717Z,0,,720.95,12-Jun-2025,
68496d8b1dc6c5c6367f7e80,TATAMOTORS,EQ,N,2025-06-11,2025-06-10T18:30:00.000Z,744.0,730.15,734.95,736.4,734.6,732.25,12626754,9303482617.45,1179,535.75,182039,INE155A01022,2025-06-11T11:50:35.562Z,2025-06-11T11:50:35.562Z,0,,736.81,11-Jun-2025,
68481c0b4e1df80b8ef26ba2,TATAMOTORS,EQ,N,2025-06-10,2025-06-09T18:30:00.000Z,734.75,715.35,721.0,732.25,732.7,717.8,19151889,13951459993.95,1179,535.75,323576,INE155A01022,2025-06-10T11:50:35.309Z,2025-06-10T11:50:35.309Z,0,,728.46,10-Jun-2025,
6846ca8b329f5654a9e4c3e7,TATAMOTORS,EQ,N,2025-06-09,2025-06-08T18:30:00.000Z,726.0,713.1,715.0,717.8,717.5,711.0,9900412,7124912015.55,1179,535.75,168982,INE155A01022,2025-06-09T11:50:35.479Z,2025-06-09T11:50:35.479Z,0,,719.66,09-Jun-2025,
6842d60b9946e2885cf62d74,TATAMOTORS,EQ,N,2025-06-06,2025-06-05T18:30:00.000Z,715.9,701.2,710.0,711.0,711.6,710.15,11975812,8494237171.55,1179,535.75,179459,INE155A01022,2025-06-06T11:50:35.666Z,2025-06-06T11:50:35.666Z,0,,709.28,06-Jun-2025,
6841848a9a6028178c29f5d9,TATAMOTORS,EQ,N,2025-06-05,2025-06-04T18:30:00.000Z,714.45,704.0,712.8,710.15,710.1,709.15,10203331,7234125107.05,1179,535.75,152774,INE155A01022,2025-06-05T11:50:34.988Z,2025-06-05T11:50:34.988Z,0,,709.0,05-Jun-2025,
68403419f8805773fac6e34c,TATAMOTORS,EQ,N,2025-06-04,2025-06-03T18:30:00.000Z,715.45,698.4,701.8,709.15,710.25,703.85,11287991,8002210218.05,1179,535.75,277497,INE155A01022,2025-06-04T11:55:05.069Z,2025-06-04T11:55:05.069Z,0,,708.91,04-Jun-2025,"[{'symbol': 'TATAMOTORS', 'series': 'EQ', 'ind': '-', 'faceVal': '2', 'subject': 'Dividend - Rs 6 Per Share', 'exDate': '04-Jun-2025', 'recDate': '04-Jun-2025', 'bcStartDate': '-', 'bcEndDate': '-', 'ndStartDate': '-', 'comp': 'Tata Motors Limited', 'isin': 'INE155A01014', 'ndEndDate': '-', 'caBroadcastDate': None}]"
683ee18b50e76e71351c86f0,TATAMOTORS,EQ,N,2025-06-03,2025-06-02T18:30:00.000Z,718.35,702.3,715.0,703.85,704.3,711.6,9161608,6487196518.3,1179,535.75,208760,INE155A01022,2025-06-03T11:50:35.489Z,2025-06-03T11:50:35.489Z,0,,708.08,03-Jun-2025,
683d900b0c5070bb8d93176e,TATAMOTORS,EQ,N,2025-06-02,2025-06-01T18:30:00.000Z,719.0,707.4,717.0,711.6,711.55,719.5,9712446,6919369538.35,1179,535.75,178127,INE155A01022,2025-06-02T11:50:35.779Z,2025-06-02T11:50:35.779Z,0,,712.42,02-Jun-2025,
