_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
681dee6461be73d1f2de35e3,TCS,EQ,N,2025-05-09,2025-05-08T18:30:00.000Z,3446.2,3398.1,3399.0,3440.3,3439.9,3448.9,2531757,8679986664.6,4592.25,3056.05,151453,INE467B01029,2025-05-09T12:00:36.797Z,2025-05-09T12:00:36.797Z,0,,3428.44,09-May-2025,
681c9ce2b9e3ef559700d6b3,TCS,EQ,N,2025-05-08,2025-05-07T18:30:00.000Z,3477.0,3428.7,3448.0,3448.9,3434.2,3445.1,2543591,8779405820.4,4592.25,3056.05,116139,INE467B01029,2025-05-08T12:00:34.900Z,2025-05-08T12:00:34.900Z,0,,3451.58,08-May-2025,
681b4b631af75d4c5ab1410f,TCS,EQ,N,2025-05-07,2025-05-06T18:30:00.000Z,3459.5,3420.6,3420.6,3445.1,3448.0,3460.0,1477128,5084383270.5,4592.25,3056.05,89334,INE467B01029,2025-05-07T12:00:35.618Z,2025-05-07T12:00:35.618Z,0,,3442.07,07-May-2025,
6819f9e365121eda7f710f34,TCS,EQ,N,2025-05-06,2025-05-05T18:30:00.000Z,3473.0,3437.0,3460.0,3460.0,3451.6,3454.3,1324763,4581101196.3,4592.25,3056.05,65526,INE467B01029,2025-05-06T12:00:35.342Z,2025-05-06T12:00:35.342Z,0,,3458.05,06-May-2025,
6818a8633e12ba7b829c9a45,TCS,EQ,N,2025-05-05,2025-05-04T18:30:00.000Z,3504.5,3446.4,3450.0,3454.3,3454.6,3444.7,1284443,4452637028.7,4592.25,3056.05,96657,INE467B01029,2025-05-05T12:00:35.498Z,2025-05-05T12:00:35.498Z,0,,3466.59,05-May-2025,
6814b3e2670fbf6673308cb6,TCS,EQ,N,2025-05-02,2025-05-01T18:30:00.000Z,3491.5,3420.0,3472.0,3444.7,3438.0,3453.7,2115624,7300505304.3,4592.25,3056.05,124212,INE467B01029,2025-05-02T12:00:34.659Z,2025-05-02T12:00:34.659Z,0,,3450.76,02-May-2025,
681210e35074c240e3b64a01,TCS,EQ,N,2025-04-30,2025-04-29T18:30:00.000Z,3509.9,3366.0,3472.0,3453.7,3431.8,3472.5,2809332,9731586389.3,4592.25,3056.05,129048,INE467B01029,2025-04-30T12:00:35.071Z,2025-04-30T12:00:35.071Z,0,,3464.02,30-Apr-2025,
6810bf63aa38edfaac49d10b,TCS,EQ,N,2025-04-29,2025-04-28T18:30:00.000Z,3495.0,3430.4,3455.0,3472.5,3473.0,3443.5,1578332,5477091995.8,4592.25,3056.05,95060,INE467B01029,2025-04-29T12:00:35.802Z,2025-04-29T12:00:35.802Z,0,,3470.18,29-Apr-2025,
680f6de31a2bd1fe6bb50e86,TCS,EQ,N,2025-04-28,2025-04-27T18:30:00.000Z,3457.8,3405.0,3435.0,3443.5,3441.0,3448.0,1593296,5478682188.5,4592.25,3056.05,94204,INE467B01029,2025-04-28T12:00:35.203Z,2025-04-28T12:00:35.203Z,0,,3438.58,28-Apr-2025,
680b7980c863b8ddc3dd3d15,TCS,EQ,N,2025-04-25,2025-04-24T18:30:00.000Z,3477.8,3405.0,3420.0,3448.0,3434.0,3401.6,2742991,9441414787.6,4592.25,3056.05,151400,INE467B01029,2025-04-25T12:01:04.613Z,2025-04-25T12:01:04.613Z,0,,3442.01,25-Apr-2025,
